fuente,archivo,hoja,tabla,codigo_fuente,codigo_normalizado,nivel_codigo,seccion_ciiu_fuente,descripcion,anno,valor,unidad,dato_preliminar,nota_fuente
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.UUTT.0,D.UUTT.0,grupo_bcu,D,Fabricación de muebles; industrias manufactureras n.c.p.; reciclamiento,2007,2361277.64608602,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.UUTT.0,D.UUTT.0,grupo_bcu,D,Fabricación de muebles; industrias manufactureras n.c.p.; reciclamiento,2008,2607437.87001237,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.UUTT.0,D.UUTT.0,grupo_bcu,D,Fabricación de muebles; industrias manufactureras n.c.p.; reciclamiento,2009,3821420.13278313,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.UUTT.0,D.UUTT.0,grupo_bcu,D,Fabricación de muebles; industrias manufactureras n.c.p.; reciclamiento,2010,2983493.16731292,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.UUTT.0,D.UUTT.0,grupo_bcu,D,Fabricación de muebles; industrias manufactureras n.c.p.; reciclamiento,2011,2851580.36648368,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.UUTT.0,D.UUTT.0,grupo_bcu,D,Fabricación de muebles; industrias manufactureras n.c.p.; reciclamiento,2012,2927732.05366437,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.UUTT.0,D.UUTT.0,grupo_bcu,D,Fabricación de muebles; industrias manufactureras n.c.p.; reciclamiento,2013,4203642.47701975,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.UUTT.0,D.UUTT.0,grupo_bcu,D,Fabricación de muebles; industrias manufactureras n.c.p.; reciclamiento,2014,5207395.44462473,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.UUTT.0,D.UUTT.0,grupo_bcu,D,Fabricación de muebles; industrias manufactureras n.c.p.; reciclamiento,2015,6001741.94595235,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.UUTT.0,D.UUTT.0,grupo_bcu,D,Fabricación de muebles; industrias manufactureras n.c.p.; reciclamiento,2016,5674629.9230897,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.UUTT.0,D.UUTT.0,grupo_bcu,D,Fabricación de muebles; industrias manufactureras n.c.p.; reciclamiento,2017,5524478.49026678,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.UUTT.0,D.UUTT.0,grupo_bcu,D,Fabricación de muebles; industrias manufactureras n.c.p.; reciclamiento,2018,4026696.11951463,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.UUTT.0,D.UUTT.0,grupo_bcu,D,Fabricación de muebles; industrias manufactureras n.c.p.; reciclamiento,2019,4169423.16768242,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,E,E,seccion,E,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",2005,13323287.0826385,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,E,E,seccion,E,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",2006,9743410.83196109,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,E,E,seccion,E,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",2007,17707534.1208988,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,E,E,seccion,E,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",2008,4779922.30573579,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,E,E,seccion,E,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",2009,9879524.5734872,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,E,E,seccion,E,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",2010,25377294.7855389,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,E,E,seccion,E,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",2011,17685139.7588202,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,E,E,seccion,E,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",2012,10841854.50031,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,E,E,seccion,E,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",2013,26211804.1533038,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,E,E,seccion,E,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",2014,31142490.2052507,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,E,E,seccion,E,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",2015,32288091.3765231,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,E,E,seccion,E,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",2016,42158753.1411988,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,E,E,seccion,E,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",2017,46661993.8073468,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,E,E,seccion,E,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",2018,45994854.7357396,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,E,E,seccion,E,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",2019,45146420.7891185,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,E.TTTT.0,E.TTTT.0,total_seccion,E,"Suministro de electricidad, gas, vapor y agua caliente; Captación, depuración y distribución de agua",2005,13323287.0826385,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,E.TTTT.0,E.TTTT.0,total_seccion,E,"Suministro de electricidad, gas, vapor y agua caliente; Captación, depuración y distribución de agua",2006,9743410.83196109,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,E.TTTT.0,E.TTTT.0,total_seccion,E,"Suministro de electricidad, gas, vapor y agua caliente; Captación, depuración y distribución de agua",2007,17707534.1208988,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,E.TTTT.0,E.TTTT.0,total_seccion,E,"Suministro de electricidad, gas, vapor y agua caliente; Captación, depuración y distribución de agua",2008,4779922.30573579,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,E.TTTT.0,E.TTTT.0,total_seccion,E,"Suministro de electricidad, gas, vapor y agua caliente; Captación, depuración y distribución de agua",2009,9879524.5734872,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,E.TTTT.0,E.TTTT.0,total_seccion,E,"Suministro de electricidad, gas, vapor y agua caliente; Captación, depuración y distribución de agua",2010,25377294.7855389,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,E.TTTT.0,E.TTTT.0,total_seccion,E,"Suministro de electricidad, gas, vapor y agua caliente; Captación, depuración y distribución de agua",2011,17685139.7588202,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,E.TTTT.0,E.TTTT.0,total_seccion,E,"Suministro de electricidad, gas, vapor y agua caliente; Captación, depuración y distribución de agua",2012,10841854.50031,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,E.TTTT.0,E.TTTT.0,total_seccion,E,"Suministro de electricidad, gas, vapor y agua caliente; Captación, depuración y distribución de agua",2013,26211804.1533038,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,E.TTTT.0,E.TTTT.0,total_seccion,E,"Suministro de electricidad, gas, vapor y agua caliente; Captación, depuración y distribución de agua",2014,31142490.2052507,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,E.TTTT.0,E.TTTT.0,total_seccion,E,"Suministro de electricidad, gas, vapor y agua caliente; Captación, depuración y distribución de agua",2015,32288091.3765231,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,E.TTTT.0,E.TTTT.0,total_seccion,E,"Suministro de electricidad, gas, vapor y agua caliente; Captación, depuración y distribución de agua",2016,42158753.1411988,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,E.TTTT.0,E.TTTT.0,total_seccion,E,"Suministro de electricidad, gas, vapor y agua caliente; Captación, depuración y distribución de agua",2017,46661993.8073468,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,E.TTTT.0,E.TTTT.0,total_seccion,E,"Suministro de electricidad, gas, vapor y agua caliente; Captación, depuración y distribución de agua",2018,45994854.7357396,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,E.TTTT.0,E.TTTT.0,total_seccion,E,"Suministro de electricidad, gas, vapor y agua caliente; Captación, depuración y distribución de agua",2019,45146420.7891185,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,F,F,seccion,F,CONSTRUCCION,2005,23542050.4343007,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,F,F,seccion,F,CONSTRUCCION,2006,28297282.3527129,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,F,F,seccion,F,CONSTRUCCION,2007,35284198.3179952,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,F,F,seccion,F,CONSTRUCCION,2008,43090248.86519,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,F,F,seccion,F,CONSTRUCCION,2009,52965383.6333393,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,F,F,seccion,F,CONSTRUCCION,2010,59519405.1986927,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,F,F,seccion,F,CONSTRUCCION,2011,70635875.0642728,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,F,F,seccion,F,CONSTRUCCION,2012,95872871.7170779,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,F,F,seccion,F,CONSTRUCCION,2013,114134004.344185,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,F,F,seccion,F,CONSTRUCCION,2014,129805726.607379,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,F,F,seccion,F,CONSTRUCCION,2015,139082749.727181,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,F,F,seccion,F,CONSTRUCCION,2016,152842472.834767,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,F,F,seccion,F,CONSTRUCCION,2017,168975686.805741,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,F,F,seccion,F,CONSTRUCCION,2018,181487450.267939,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,F,F,seccion,F,CONSTRUCCION,2019,192445799.031548,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,F.45TT.0,F.45TT.0,grupo_bcu,F,Construcción de edificios y otras construcciones,2005,23542050.4343007,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,F.45TT.0,F.45TT.0,grupo_bcu,F,Construcción de edificios y otras construcciones,2006,28297282.3527129,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,F.45TT.0,F.45TT.0,grupo_bcu,F,Construcción de edificios y otras construcciones,2007,35284198.3179952,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,F.45TT.0,F.45TT.0,grupo_bcu,F,Construcción de edificios y otras construcciones,2008,43090248.86519,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,F.45TT.0,F.45TT.0,grupo_bcu,F,Construcción de edificios y otras construcciones,2009,52965383.6333393,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,F.45TT.0,F.45TT.0,grupo_bcu,F,Construcción de edificios y otras construcciones,2010,59519405.1986927,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,F.45TT.0,F.45TT.0,grupo_bcu,F,Construcción de edificios y otras construcciones,2011,70635875.0642728,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,F.45TT.0,F.45TT.0,grupo_bcu,F,Construcción de edificios y otras construcciones,2012,95872871.7170779,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,F.45TT.0,F.45TT.0,grupo_bcu,F,Construcción de edificios y otras construcciones,2013,114134004.344185,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,F.45TT.0,F.45TT.0,grupo_bcu,F,Construcción de edificios y otras construcciones,2014,129805726.607379,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,F.45TT.0,F.45TT.0,grupo_bcu,F,Construcción de edificios y otras construcciones,2015,139082749.727181,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,F.45TT.0,F.45TT.0,grupo_bcu,F,Construcción de edificios y otras construcciones,2016,152842472.834767,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,F.45TT.0,F.45TT.0,grupo_bcu,F,Construcción de edificios y otras construcciones,2017,168975686.805741,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,F.45TT.0,F.45TT.0,grupo_bcu,F,Construcción de edificios y otras construcciones,2018,181487450.267939,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,F.45TT.0,F.45TT.0,grupo_bcu,F,Construcción de edificios y otras construcciones,2019,192445799.031548,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,G-H,G-H,agregado_secciones,G,"COMERCIO, REPARACIONES, RESTAURANTES Y HOTELES",2005,54072143.8647973,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,G-H,G-H,agregado_secciones,G,"COMERCIO, REPARACIONES, RESTAURANTES Y HOTELES",2006,59789446.1728542,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,G-H,G-H,agregado_secciones,G,"COMERCIO, REPARACIONES, RESTAURANTES Y HOTELES",2007,74542140.0047227,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,G-H,G-H,agregado_secciones,G,"COMERCIO, REPARACIONES, RESTAURANTES Y HOTELES",2008,91719540.3903628,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,G-H,G-H,agregado_secciones,G,"COMERCIO, REPARACIONES, RESTAURANTES Y HOTELES",2009,99849384.3811207,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,G-H,G-H,agregado_secciones,G,"COMERCIO, REPARACIONES, RESTAURANTES Y HOTELES",2010,110492686.620621,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,G-H,G-H,agregado_secciones,G,"COMERCIO, REPARACIONES, RESTAURANTES Y HOTELES",2011,127497037.986154,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,G-H,G-H,agregado_secciones,G,"COMERCIO, REPARACIONES, RESTAURANTES Y HOTELES",2012,144511385.9031,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,G-H,G-H,agregado_secciones,G,"COMERCIO, REPARACIONES, RESTAURANTES Y HOTELES",2013,161861764.807451,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,G-H,G-H,agregado_secciones,G,"COMERCIO, REPARACIONES, RESTAURANTES Y HOTELES",2014,178331279.689346,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,G-H,G-H,agregado_secciones,G,"COMERCIO, REPARACIONES, RESTAURANTES Y HOTELES",2015,189784513.132005,miles_de_pesos_corrientes,False,
