anno,variable,seccion_fuente,division_publicada,grupo_rev4_homologado,valor,archivo_fuente,cuadro_fuente,usar_para_homologacion,estado_mapeo
2003,adquisiciones_importadas,D,223,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,2230,,-673361.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,2230,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,23,19_refinacion,3920600003.0,EAE_C10_2003.xls,FBCF,si,mapeado
2003,adquisiciones_importadas,D,23,19_refinacion,3895679829.0,EAE_C10_2003.xls,FBCF,si,mapeado
2003,fbcf,D,232,,3920600003.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,232,,3895679829.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,2320,,3920600003.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,2320,,3895679829.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,24,20_21_22_quimicos_farma_caucho_plastico,226476287.0,EAE_C10_2003.xls,FBCF,si,mapeado
2003,adquisiciones_importadas,D,24,20_21_22_quimicos_farma_caucho_plastico,126277053.0,EAE_C10_2003.xls,FBCF,si,mapeado
2003,fbcf,D,241,,155689840.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,241,,67613217.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,2411,,109891177.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,2411,,47994748.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,2412,,36403263.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,2412,,14455101.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,2413,,9395400.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,2413,,5163368.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,242,,70786447.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,242,,58663836.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,2421,,8256165.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,2421,,543600.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,2422,,14882366.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,2422,,729863.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,2423,,109170136.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,2423,,49879080.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,2424,,-68903050.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,2424,,5989277.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,2429,,7380830.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,2429,,1522016.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,25,20_21_22_quimicos_farma_caucho_plastico,138191793.0,EAE_C10_2003.xls,FBCF,si,mapeado
2003,adquisiciones_importadas,D,25,20_21_22_quimicos_farma_caucho_plastico,105791788.0,EAE_C10_2003.xls,FBCF,si,mapeado
2003,fbcf,D,251,,854550.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,251,,810416.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,2511,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,2511,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,2519,,854550.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,2519,,810416.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,252,,137337243.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,252,,104981372.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,2520,,137337243.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,2520,,104981372.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,26,23_24_minerales_metales,95011182.0,EAE_C10_2003.xls,FBCF,si,mapeado
2003,adquisiciones_importadas,D,26,23_24_minerales_metales,41389170.0,EAE_C10_2003.xls,FBCF,si,mapeado
2003,fbcf,D,261,,1936755.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,261,,107922.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,2610,,1936755.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,2610,,107922.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,269,,93074427.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,269,,41281248.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,2691,,183187.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,2691,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,2692,,216903.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,2692,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,2694,,92307816.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,2694,,41204260.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,2695,,195801.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,2695,,76988.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,2699,,170720.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,2699,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,27,23_24_minerales_metales,75653292.0,EAE_C10_2003.xls,FBCF,si,mapeado
2003,adquisiciones_importadas,D,27,23_24_minerales_metales,20810012.0,EAE_C10_2003.xls,FBCF,si,mapeado
2003,fbcf,D,270,,75653292.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,270,,20810012.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,2700,,75653292.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,2700,,20810012.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,28,25_26_27_28_33_metal_equipos_reparacion,111173902.0,EAE_C10_2003.xls,FBCF,si,mapeado
2003,adquisiciones_importadas,D,28,25_26_27_28_33_metal_equipos_reparacion,104282732.0,EAE_C10_2003.xls,FBCF,si,mapeado
2003,fbcf,D,281,,127462328.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,281,,95226794.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,2811,,118681498.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,2811,,95226794.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,2812,,8780830.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,2812,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,289,,-16288426.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,289,,9055938.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,2890,,-16288426.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,2890,,9055938.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,29,25_26_27_28_33_metal_equipos_reparacion,-27673747.0,EAE_C10_2003.xls,FBCF,si,mapeado
2003,adquisiciones_importadas,D,29,25_26_27_28_33_metal_equipos_reparacion,0.0,EAE_C10_2003.xls,FBCF,si,mapeado
2003,fbcf,D,291,,-105913.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,291,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,2910,,-105913.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,2910,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,292,,-29326264.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,292,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,2920,,-29326264.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,2920,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,293,,1758430.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,293,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,2930,,1758430.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,2930,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,30,25_26_27_28_33_metal_equipos_reparacion,0.0,EAE_C10_2003.xls,FBCF,si,mapeado
2003,adquisiciones_importadas,D,30,25_26_27_28_33_metal_equipos_reparacion,0.0,EAE_C10_2003.xls,FBCF,si,mapeado
2003,fbcf,D,300,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,300,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,3000,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,3000,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,31,25_26_27_28_33_metal_equipos_reparacion,9677486.0,EAE_C10_2003.xls,FBCF,si,mapeado
2003,adquisiciones_importadas,D,31,25_26_27_28_33_metal_equipos_reparacion,3447830.0,EAE_C10_2003.xls,FBCF,si,mapeado
2003,fbcf,D,310,,9677486.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,310,,3447830.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,3100,,9677486.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,3100,,3447830.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,32,25_26_27_28_33_metal_equipos_reparacion,17757.0,EAE_C10_2003.xls,FBCF,si,mapeado
2003,adquisiciones_importadas,D,32,25_26_27_28_33_metal_equipos_reparacion,0.0,EAE_C10_2003.xls,FBCF,si,mapeado
2003,fbcf,D,320,,17757.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,320,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,3200,,17757.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,3200,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,33,25_26_27_28_33_metal_equipos_reparacion,21415077.0,EAE_C10_2003.xls,FBCF,si,mapeado
2003,adquisiciones_importadas,D,33,25_26_27_28_33_metal_equipos_reparacion,11357952.0,EAE_C10_2003.xls,FBCF,si,mapeado
2003,fbcf,D,330,,21415077.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,330,,11357952.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,3300,,21415077.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,3300,,11357952.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,34,29_30_vehiculos_transporte,177230263.0,EAE_C10_2003.xls,FBCF,si,mapeado
2003,adquisiciones_importadas,D,34,29_30_vehiculos_transporte,12784351.0,EAE_C10_2003.xls,FBCF,si,mapeado
2003,fbcf,D,340,,177230263.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,340,,12784351.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,3400,,177230263.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,3400,,12784351.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,35,29_30_vehiculos_transporte,34266224.0,EAE_C10_2003.xls,FBCF,si,mapeado
2003,adquisiciones_importadas,D,35,29_30_vehiculos_transporte,2561735.0,EAE_C10_2003.xls,FBCF,si,mapeado
2003,fbcf,D,351,,17032606.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,351,,2294483.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,3510,,17032606.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,3510,,2294483.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,353,,12340.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,353,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,3530,,12340.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,3530,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,359,,17221278.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,359,,267252.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,3590,,17221278.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,3590,,267252.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,36,31_32_muebles_otras_manufacturas,22518587.0,EAE_C10_2003.xls,FBCF,si,mapeado
2003,adquisiciones_importadas,D,36,31_32_muebles_otras_manufacturas,2780653.0,EAE_C10_2003.xls,FBCF,si,mapeado
2003,fbcf,D,361,,12391924.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,361,,2599049.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,3610,,12391924.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,3610,,2599049.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,369,,10126663.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,369,,181604.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,3691,,1019932.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,3691,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,3699,,9106731.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,3699,,181604.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,37,,0.0,EAE_C10_2003.xls,FBCF,si,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,37,,0.0,EAE_C10_2003.xls,FBCF,si,no_mapeado_o_no_usado
2003,fbcf,D,370,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,370,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,D,3700,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,D,3700,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,E,,,1881480432.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,E,,,289523.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,E,40,,1232048254.0,EAE_C10_2003.xls,FBCF,si,no_mapeado_o_no_usado
2003,adquisiciones_importadas,E,40,,0.0,EAE_C10_2003.xls,FBCF,si,no_mapeado_o_no_usado
2003,fbcf,E,401,,1162029795.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,E,401,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,E,4010,,1162029795.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,E,4010,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,E,402,,70018459.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,E,402,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,E,4020,,70018459.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,E,4020,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,E,41,,649432178.0,EAE_C10_2003.xls,FBCF,si,no_mapeado_o_no_usado
2003,adquisiciones_importadas,E,41,,289523.0,EAE_C10_2003.xls,FBCF,si,no_mapeado_o_no_usado
2003,fbcf,E,410,,649432178.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,E,410,,289523.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,E,4100,,649432178.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,E,4100,,289523.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,G,,,1137150229.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,G,,,84676957.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,G,50,,133980038.0,EAE_C10_2003.xls,FBCF,si,no_mapeado_o_no_usado
2003,adquisiciones_importadas,G,50,,8571223.0,EAE_C10_2003.xls,FBCF,si,no_mapeado_o_no_usado
2003,fbcf,G,501,,21256992.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,G,501,,6771875.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,G,5010,,21256992.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,G,5010,,6771875.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,G,502,,33818255.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,G,502,,416338.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,G,5020,,33818255.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,G,5020,,416338.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,G,503,,7826423.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,G,503,,1383010.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,G,5030,,7826423.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,G,5030,,1383010.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,G,504,,6322584.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,G,504,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,G,5040,,6322584.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,G,5040,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,G,505,,64755784.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,G,505,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,G,5050,,64755784.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,G,5050,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,G,51,,525143643.0,EAE_C10_2003.xls,FBCF,si,no_mapeado_o_no_usado
2003,adquisiciones_importadas,G,51,,70160130.0,EAE_C10_2003.xls,FBCF,si,no_mapeado_o_no_usado
2003,fbcf,G,511,,3633898.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,G,511,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,G,5110,,3633898.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,G,5110,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,G,512,,98707220.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,G,512,,12508633.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,G,5121,,54756799.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,G,5121,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,G,5122,,43950421.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,G,5122,,12508633.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,G,513,,286604029.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,G,513,,44082896.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,G,5131,,60511324.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,G,5131,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,G,5139,,226092705.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,G,5139,,44082896.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,G,514,,115728458.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,G,514,,5553220.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,G,5141,,60023929.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,G,5141,,3877898.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,G,5142,,1023190.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,G,5142,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,G,5143,,32234948.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,G,5143,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,G,5149,,22446391.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,G,5149,,1675322.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,G,515,,7166803.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,G,515,,8015381.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,G,5150,,7166803.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,G,5150,,8015381.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,G,519,,13303235.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,G,519,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,G,5190,,13303235.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,G,5190,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,G,52,,478026548.0,EAE_C10_2003.xls,FBCF,si,no_mapeado_o_no_usado
2003,adquisiciones_importadas,G,52,,5945604.0,EAE_C10_2003.xls,FBCF,si,no_mapeado_o_no_usado
2003,fbcf,G,521,,250794057.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,G,521,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,G,5210,,250794057.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,G,5210,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,G,522,,-6584792.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,G,522,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,G,5220,,-6584792.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,adquisiciones_importadas,G,5220,,0.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
2003,fbcf,G,523,,233119012.0,EAE_C10_2003.xls,FBCF,no,no_mapeado_o_no_usado
