anno,nivel_validacion,grupo_o_division,variable,test,estado,valor_observado,valor_referencia,diferencia,diferencia_pct,mensaje
2009,consistencia,28,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,271870165.1825177,145081616.96024308,126788548.22227463,87.39118771816466,
2009,consistencia,28,puestos_trabajo,puestos_trabajo_positivo,ok,498.88368197816925,0,498.88368197816925,,
2009,consistencia,29,vab_pp,no_nulo_en_fila_aditiva,ok,658845773.0094827,no_nulo,,,
2009,consistencia,29,remuneraciones,no_nulo_en_fila_aditiva,ok,348333810.59768116,no_nulo,,,
2009,consistencia,29,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,2592186699.6175036,658845773.0094827,1933340926.6080208,293.44362608215357,
2009,consistencia,29,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,658845773.0094827,348333810.59768116,310511962.4118016,89.14206802923214,
2009,consistencia,29,puestos_trabajo,puestos_trabajo_positivo,ok,1344.6908281254618,0,1344.6908281254618,,
2009,consistencia,30,vab_pp,no_nulo_en_fila_aditiva,ok,167536396.70545793,no_nulo,,,
2009,consistencia,30,remuneraciones,no_nulo_en_fila_aditiva,ok,87806831.41582973,no_nulo,,,
2009,consistencia,30,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,645076230.6725041,167536396.70545793,477539833.96704614,285.0364716907446,
2009,consistencia,30,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,167536396.70545793,87806831.41582973,79729565.2896282,90.80109600134668,
2009,consistencia,30,puestos_trabajo,puestos_trabajo_positivo,ok,179.94833939828115,0,179.94833939828115,,
2009,consistencia,31,vab_pp,no_nulo_en_fila_aditiva,ok,638986165.5813931,no_nulo,,,
2009,consistencia,31,remuneraciones,no_nulo_en_fila_aditiva,ok,309470222.70433295,no_nulo,,,
2009,consistencia,31,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,1464279865.5615418,638986165.5813931,825293699.9801487,129.15673991615145,
2009,consistencia,31,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,638986165.5813931,309470222.70433295,329515942.8770602,106.47743101018119,
2009,consistencia,31,puestos_trabajo,puestos_trabajo_positivo,ok,1797.1157216858157,0,1797.1157216858157,,
2009,consistencia,32,vab_pp,no_nulo_en_fila_aditiva,ok,468720156.6625993,no_nulo,,,
2009,consistencia,32,remuneraciones,no_nulo_en_fila_aditiva,ok,278174497.0349087,no_nulo,,,
2009,consistencia,32,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,999306025.2360293,468720156.6625993,530585868.57342994,113.19885885670662,
2009,consistencia,32,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,468720156.6625993,278174497.0349087,190545659.6276906,68.49860848450771,
2009,consistencia,32,puestos_trabajo,puestos_trabajo_positivo,ok,1303.5825188185142,0,1303.5825188185142,,
2009,consistencia,33,vab_pp,no_nulo_en_fila_aditiva,ok,929846917.063959,no_nulo,,,
2009,consistencia,33,remuneraciones,no_nulo_en_fila_aditiva,ok,553508846.1898,no_nulo,,,
2009,consistencia,33,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,1809040005.658787,929846917.063959,879193088.594828,94.55245508270617,
2009,consistencia,33,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,929846917.063959,553508846.1898,376338070.874159,67.99133807251047,
2009,consistencia,33,puestos_trabajo,puestos_trabajo_positivo,ok,1533.6970870561545,0,1533.6970870561545,,
2009,reconciliacion,fuente_aditiva_vs_panel_c,vbp_pp,suma_fuente_reconcilia_panel_principal,ok,262347159926.77643,262347159926.77643,0.0,0.0,Referencia: data/analysis-data/20260605_panel_eaae.csv
2009,reconciliacion,fuente_aditiva_vs_panel_c,vab_pp,suma_fuente_reconcilia_panel_principal,ok,78234883877.8204,78234883877.82039,1.52587890625e-05,1.950381761456908e-14,Referencia: data/analysis-data/20260605_panel_eaae.csv
2009,reconciliacion,fuente_aditiva_vs_panel_c,remuneraciones,suma_fuente_reconcilia_panel_principal,ok,29743370612.99248,29743370612.992485,-3.814697265625e-06,-1.282536977822771e-14,Referencia: data/analysis-data/20260605_panel_eaae.csv
2009,reconciliacion,fuente_aditiva_vs_panel_c,puestos_trabajo,suma_fuente_reconcilia_panel_principal,ok,104036.64779083546,104036.64779083544,1.4551915228366852e-11,1.3987297300873554e-14,Referencia: data/analysis-data/20260605_panel_eaae.csv
2009,reconciliacion,homologado_total_vs_fuente_aditiva,vbp_pp,suma_homologada_reconcilia_fuente,ok,262347159926.77643,262347159926.77643,0.0,0.0,
2009,reconciliacion,homologado_total_vs_fuente_aditiva,vbp_pb,suma_homologada_reconcilia_fuente,ok,,,,,
2009,reconciliacion,homologado_total_vs_fuente_aditiva,vab_pp,suma_homologada_reconcilia_fuente,ok,78234883877.8204,78234883877.8204,0.0,0.0,
2009,reconciliacion,homologado_total_vs_fuente_aditiva,vab_pb,suma_homologada_reconcilia_fuente,ok,,,,,
2009,reconciliacion,homologado_total_vs_fuente_aditiva,remuneraciones,suma_homologada_reconcilia_fuente,ok,29743370612.992485,29743370612.99248,3.814697265625e-06,1.282536977822771e-14,
2009,reconciliacion,homologado_total_vs_fuente_aditiva,puestos_trabajo,suma_homologada_reconcilia_fuente,ok,104036.64779083546,104036.64779083546,0.0,0.0,
2009,cobertura,homologado,vbp_pb,disponibilidad_pb_segun_periodo,ok,no,no,,,
2009,cobertura,homologado,vab_pb,disponibilidad_pb_segun_periodo,ok,no,no,,,
2010,cobertura,industria,filas_fuente,existe_fuente_anual,ok,24,1,23.0,2300.0,Seccion fuente esperada: C; observadas: C
2010,cobertura,industria,filas_aditivas,existe_base_para_homologacion,ok,24,1,23.0,2300.0,
2010,cobertura,industria,grupos_homologados,existe_panel_homologado,ok,10,1,9.0,900.0,
2010,estructura,fuente_aditiva,clave,sin_duplicados_division_descripcion,ok,0,0,0.0,,
2010,consistencia,10,vab_pp,no_nulo_en_fila_aditiva,ok,28998304068.85489,no_nulo,,,
2010,consistencia,10,remuneraciones,no_nulo_en_fila_aditiva,ok,12893820402.102415,no_nulo,,,
2010,consistencia,10,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,120552010818.75528,28998304068.85489,91553706749.90039,315.7209005482221,
2010,consistencia,10,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,28998304068.85489,12893820402.102415,16104483666.752474,124.90079095662401,
2010,consistencia,10,puestos_trabajo,puestos_trabajo_positivo,ok,49452.59367958053,0,49452.59367958053,,
2010,consistencia,11,vab_pp,no_nulo_en_fila_aditiva,ok,7027874910.062559,no_nulo,,,
2010,consistencia,11,remuneraciones,no_nulo_en_fila_aditiva,ok,1809118152.6507416,no_nulo,,,
2010,consistencia,11,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,14646942367.015223,7027874910.062559,7619067456.952663,108.4121096982479,
2010,consistencia,11,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,7027874910.062559,1809118152.6507416,5218756757.411818,288.4696474779844,
2010,consistencia,11,puestos_trabajo,puestos_trabajo_positivo,ok,3461.4931476639904,0,3461.4931476639904,,
2010,consistencia,12,vab_pp,no_nulo_en_fila_aditiva,ok,4979613097.0,no_nulo,,,
2010,consistencia,12,remuneraciones,no_nulo_en_fila_aditiva,ok,569843921.0,no_nulo,,,
2010,consistencia,12,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,6590915280.0,4979613097.0,1611302183.0,32.357979457696004,
2010,consistencia,12,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,4979613097.0,569843921.0,4409769176.0,773.8556144042818,
2010,consistencia,12,puestos_trabajo,puestos_trabajo_positivo,ok,574.0,0,574.0,,
2010,consistencia,13,vab_pp,no_nulo_en_fila_aditiva,ok,1111010426.8200002,no_nulo,,,
2010,consistencia,13,remuneraciones,no_nulo_en_fila_aditiva,ok,798119369.4616808,no_nulo,,,
2010,consistencia,13,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,6163987281.006548,1111010426.8200002,5052976854.186548,454.8091297981314,
2010,consistencia,13,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,1111010426.8200002,798119369.4616808,312891057.3583194,39.20354139122818,
2010,consistencia,13,puestos_trabajo,puestos_trabajo_positivo,ok,3360.915121091793,0,3360.915121091793,,
2010,consistencia,14,vab_pp,no_nulo_en_fila_aditiva,ok,1247893093.8086123,no_nulo,,,
2010,consistencia,14,remuneraciones,no_nulo_en_fila_aditiva,ok,840955414.8124318,no_nulo,,,
2010,consistencia,14,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,3040853533.879329,1247893093.8086123,1792960440.0707169,143.6790097618491,
2010,consistencia,14,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,1247893093.8086123,840955414.8124318,406937678.99618053,48.3899231550753,
2010,consistencia,14,puestos_trabajo,puestos_trabajo_positivo,ok,5739.4262299518905,0,5739.4262299518905,,
2010,consistencia,15,vab_pp,no_nulo_en_fila_aditiva,ok,1951092645.60603,no_nulo,,,
2010,consistencia,15,remuneraciones,no_nulo_en_fila_aditiva,ok,1343278600.4323287,no_nulo,,,
2010,consistencia,15,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,7577320543.50558,1951092645.60603,5626227897.8995495,288.36292887322037,
2010,consistencia,15,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,1951092645.60603,1343278600.4323287,607814045.1737013,45.24854672575584,
2010,consistencia,15,puestos_trabajo,puestos_trabajo_positivo,ok,4778.933320585866,0,4778.933320585866,,
2010,consistencia,16,vab_pp,no_nulo_en_fila_aditiva,ok,1190311497.3256166,no_nulo,,,
2010,consistencia,16,remuneraciones,no_nulo_en_fila_aditiva,ok,688643677.9062018,no_nulo,,,
2010,consistencia,16,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,5984902131.970272,1190311497.3256166,4794590634.644655,402.8013377521017,
2010,consistencia,16,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,1190311497.3256166,688643677.9062018,501667819.41941476,72.84867857129235,
2010,consistencia,16,puestos_trabajo,puestos_trabajo_positivo,ok,3447.6270990632916,0,3447.6270990632916,,
2010,consistencia,17,vab_pp,no_nulo_en_fila_aditiva,ok,9619425244.635174,no_nulo,,,
2010,consistencia,17,remuneraciones,no_nulo_en_fila_aditiva,ok,1042666733.3788725,no_nulo,,,
2010,consistencia,17,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,22995048096.85769,9619425244.635174,13375622852.222515,139.04804613645916,
2010,consistencia,17,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,9619425244.635174,1042666733.3788725,8576758511.256301,822.5790884746465,
2010,consistencia,17,puestos_trabajo,puestos_trabajo_positivo,ok,2446.1886708624315,0,2446.1886708624315,,
2010,consistencia,18,vab_pp,no_nulo_en_fila_aditiva,ok,1833059631.7744763,no_nulo,,,
2010,consistencia,18,remuneraciones,no_nulo_en_fila_aditiva,ok,1013249744.4162731,no_nulo,,,
2010,consistencia,18,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,4113883834.7083006,1833059631.7744763,2280824202.9338245,124.42716883824963,
2010,consistencia,18,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,1833059631.7744763,1013249744.4162731,819809887.3582032,80.90896562036545,
2010,consistencia,18,puestos_trabajo,puestos_trabajo_positivo,ok,3188.9787586715315,0,3188.9787586715315,,
2010,consistencia,19,vab_pp,no_nulo_en_fila_aditiva,ok,15180150227.0,no_nulo,,,
2010,consistencia,19,remuneraciones,no_nulo_en_fila_aditiva,ok,1712127200.0,no_nulo,,,
2010,consistencia,19,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,41162283178.0,15180150227.0,25982132951.0,171.15860226987198,
2010,consistencia,19,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,15180150227.0,1712127200.0,13468023027.0,786.6251425127759,
2010,consistencia,19,puestos_trabajo,puestos_trabajo_positivo,ok,2513.0,0,2513.0,,
2010,consistencia,20,vab_pp,no_nulo_en_fila_aditiva,ok,4709498504.761377,no_nulo,,,
2010,consistencia,20,remuneraciones,no_nulo_en_fila_aditiva,ok,1986540113.0916102,no_nulo,,,
2010,consistencia,20,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,16467791959.32168,4709498504.761377,11758293454.560303,249.67187998196584,
2010,consistencia,20,vab_pp_remuneraciones,vab_pp_mayor_igual_remuneraciones,ok,4709498504.761377,1986540113.0916102,2722958391.6697674,137.07039559508743,
2010,consistencia,20,puestos_trabajo,puestos_trabajo_positivo,ok,4469.639084565013,0,4469.639084565013,,
2010,consistencia,21,vab_pp,no_nulo_en_fila_aditiva,ok,3227765672.4842024,no_nulo,,,
2010,consistencia,21,remuneraciones,no_nulo_en_fila_aditiva,ok,1864932607.9695277,no_nulo,,,
2010,consistencia,21,vbp_pp_vab_pp,vbp_pp_mayor_igual_vab_pp,ok,6921647320.9871645,3227765672.4842024,3693881648.502962,114.4408244995065,
