anno,seccion,seccion_fuente,ciiu_version,epoca,archivo_fuente,division_publicada,codigos_componentes,codigos_base_2dig,nivel_agregacion,usar_para_homologacion,descripcion_fuente,vbp_pp,vbp_pb,vab_pp,vab_pb,remuneraciones,puestos_trabajo
2005,C,D,Rev.3,2,EAE_C1_2005.xls,17,17,17,division_2_digitos,si,Fabricación De Productos Textiles.,6883764691.0,,1749224034.0,,853562096.0,7749.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,171,171,17,grupo_3_digitos,no,"Hilandería, tejeduría, acabado de productos textiles, lavaderos y fabricación de tops.",5525638508.0,,1212932347.0,,613906347.0,4272.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,1711,1711,17,clase_4_digitos,no,Hilandería y tejeduría.,1972898454.0,,698485382.0,,392990202.0,3449.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,1712,1712,17,clase_4_digitos,no,Acabado de productos textiles.,36573969.0,,12538009.0,,7452305.0,96.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,1713,1713,17,clase_4_digitos,no,Lavadero y fabricación de tops.,3516166085.0,,501908956.0,,213463840.0,727.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,172,172,17,grupo_3_digitos,no,Fabricación de otros productos textiles con tejidos no producidos en la misma unidad.,624722592.0,,200743210.0,,86049002.0,1119.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,1720,1720,17,clase_4_digitos,no,Textiles excepto prendas de vestir.,624722592.0,,200743210.0,,86049002.0,1119.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,173,173,17,grupo_3_digitos,no,"Fabricación de tejidos de punto como buzos, chalecos, camisetas,  medias y similares.",733403591.0,,335548477.0,,153606747.0,2358.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,1730,1730,17,clase_4_digitos,no,Fabricación de tejidos de punto.,733403591.0,,335548477.0,,153606747.0,2358.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,18,18,18,division_2_digitos,si,Fabricación De Prendas De Vestir Y Teñido De Pieles.,2633078612.0,,1079007940.0,,485437410.0,6747.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,181,181,18,grupo_3_digitos,no,"Fabricación de prendas de vestir, con materiales no fabricados en la misma unidad.",2633078612.0,,1079007940.0,,485437410.0,6747.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,1810,1810,18,clase_4_digitos,no,Fabricación de prendas de vestir.,2633078612.0,,1079007940.0,,485437410.0,6747.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,19,19,19,division_2_digitos,si,Curtiembres Y Talleres De Acabado; Fabricación De Productos  De Cuero.,8531871855.0,,1805476053.0,,629222272.0,4843.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,191,191,19,grupo_3_digitos,no,Curtiembres y talleres de acabado; fabricación de artículos de cuero excepto prendas.,8204656117.0,,1693581853.0,,575340707.0,4087.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,1911,1911,19,clase_4_digitos,no,Curtiembres y talleres de acabado.,8071362935.0,,1628918746.0,,541710304.0,3608.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,1912,1912,19,clase_4_digitos,no,Artículos de cuero (marroquinerías).,133293182.0,,64663107.0,,33630403.0,479.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,192,192,19,grupo_3_digitos,no,Fabricación de calzado de cualquier material y para todo uso.,327215738.0,,111894200.0,,53881565.0,756.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,1920,1920,19,clase_4_digitos,no,Fabricación de calzado.,327215738.0,,111894200.0,,53881565.0,756.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,20,20,20,division_2_digitos,si,Producción De Madera Y Productos De Madera Excepto Muebles.,3477371580.0,,788719262.0,,254903103.0,2637.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,201,201,20,grupo_3_digitos,no,"Aserraderos, acabado de madera, fabricación de parquet.",3008148734.0,,628705734.0,,162518204.0,1311.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,2010,2010,20,clase_4_digitos,no,Aserraderos y fabricación de parquet.,3008148734.0,,628705734.0,,162518204.0,1311.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,202,202,20,grupo_3_digitos,no,"Fabricación de productos de madera, corcho, paja y materiales trenzables.",469222846.0,,160013528.0,,92384899.0,1326.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,2021,2021,20,clase_4_digitos,no,Fabricación de productos de madera (excepto muebles).,469222846.0,,160013528.0,,92384899.0,1326.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,21,21,21,division_2_digitos,si,Fabricación De Papel Y De Productos De Papel.,3211991568.0,,903687032.0,,340617235.0,1797.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,210,210,21,grupo_3_digitos,no,Fabricación de papel y de productos de papel.,3211991568.0,,903687032.0,,340617235.0,1797.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,2101,2101,21,clase_4_digitos,no,"Pulpa de madera, papel y cartón.",1404828997.0,,433009980.0,,139440627.0,784.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,2102,2102,21,clase_4_digitos,no,Envases de papel y cartón.,828255977.0,,194265139.0,,100265943.0,629.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,2109,2109,21,clase_4_digitos,no,Fabricación de artículos de papel y cartón n.c.p.,978906594.0,,276411913.0,,100910665.0,384.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,22,22,22,division_2_digitos,si,"Actividades De Encuadernación, Impresión, Edición Y Reproducción.",4443902166.0,,1917961947.0,,848553593.0,5351.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,221,221,22,grupo_3_digitos,no,"Actividades de encuadernación, impresión, edición, grabación y reproducción sobre papel.",4434112634.0,,1915224668.0,,847367268.0,5345.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,2211,2211,22,clase_4_digitos,no,"Encuadernación, impresión, edición, grabación y reproducción sobre papel excepto diarios y revistas.",2843424335.0,,1156942826.0,,505667458.0,3389.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,2212,2212,22,clase_4_digitos,no,Impresión y edición de diarios y revistas.,1590688299.0,,758281842.0,,341699810.0,1956.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,223,223,22,grupo_3_digitos,no,Edición y reproducción de grabaciones en discos y cintas.,9789532.0,,2737279.0,,1186325.0,6.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,2230,2230,22,clase_4_digitos,no,Edición y reproducción de grabaciones.,9789532.0,,2737279.0,,1186325.0,6.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,23,23,23,division_2_digitos,si,Fabricación De Productos Diversos Derivados Del Petróleo Y Del Carbón.,35220904774.0,,11095635900.0,,447888275.0,865.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,232,232,23,grupo_3_digitos,no,"Producción de combustibles, aceites grasas lubricantes, productos bituminosos y otros derivados del petróleo.",35220904774.0,,11095635900.0,,447888275.0,865.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,2320,2320,23,clase_4_digitos,no,Combustibles y aceites grasas lubricantes productos bituminosos y otros productos derivados del petróleo.,35220904774.0,,11095635900.0,,447888275.0,865.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,24,24,24,division_2_digitos,si,Fabricación De Sustancias Y De Productos Químicos.,14607046294.0,,4468451689.0,,1829909948.0,6979.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,241,241,24,grupo_3_digitos,no,Fabricación de sustancias químicas básicas.,5739146697.0,,1248266675.0,,421999261.0,1151.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,2411,2411,24,clase_4_digitos,no,Sustancias químicas básicas.,3145810630.0,,749878334.0,,315943209.0,828.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,2412,2412,24,clase_4_digitos,no,Abonos.,1681063702.0,,436553234.0,,80006170.0,224.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,2413,2413,24,clase_4_digitos,no,"Fabricación de plásticos en formas primarias, caucho sintético, resinas sintéticas y fibras artificiales.",912272365.0,,61835107.0,,26049882.0,99.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,242,242,24,grupo_3_digitos,no,Fabricación de otros productos químicos.,8867899597.0,,3220185014.0,,1407910687.0,5828.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,2421,2421,24,clase_4_digitos,no,Plaguicidas.,639014602.0,,232863590.0,,42882878.0,149.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,2422,2422,24,clase_4_digitos,no,"Pinturas, barnices y lacas.",1614247075.0,,559621762.0,,175311595.0,605.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,2423,2423,24,clase_4_digitos,no,Fabricación de productos farmacéuticos y medicamentos.,4608298914.0,,1797217292.0,,851980531.0,3165.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,2424,2424,24,clase_4_digitos,no,Artículos de  limpieza y de tocador.,1468044353.0,,452070088.0,,266381091.0,1676.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,2429,2429,24,clase_4_digitos,no,Productos químicos n.c.p.,538294653.0,,178412282.0,,71354592.0,233.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,25,25,25,division_2_digitos,si,Fabricación De Productos De Caucho Y Plástico.,5422982003.0,,1644605608.0,,480914240.0,3765.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,251,251,25,grupo_3_digitos,no,Fabricación de productos de caucho.,143385536.0,,57601438.0,,33521331.0,414.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,2511,2511,25,clase_4_digitos,no,Fabricación de cámaras y neumáticos. Recauchutaje.,66312040.0,,17866131.0,,9365269.0,135.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,2519,2519,25,clase_4_digitos,no,Fabricación de productos de caucho natural o sintético en formas básicas .,77073496.0,,39735307.0,,24156062.0,279.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,252,252,25,grupo_3_digitos,no,Fabricación de productos de plástico.,5279596467.0,,1587004170.0,,447392909.0,3351.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,2520,2520,25,clase_4_digitos,no,Productos de plástico.,5279596467.0,,1587004170.0,,447392909.0,3351.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,26,26,26,division_2_digitos,si,Fabricación De Otros Productos Minerales No Metálicos.,3010353737.0,,1112956924.0,,501399479.0,3017.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,261,261,26,grupo_3_digitos,no,Fabricación de vidrio y productos de vidrio.,313911180.0,,99939277.0,,59126264.0,519.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,2610,2610,26,clase_4_digitos,no,Vidrio y productos de vidrio.,313911180.0,,99939277.0,,59126264.0,519.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,269,269,26,grupo_3_digitos,no,Fabricación de productos minerales no metálicos n.c.p.,2696442557.0,,1013017647.0,,442273215.0,2498.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,2691,2691,26,clase_4_digitos,no,"Objetos de barro, loza y cerámica.",504472779.0,,230861758.0,,142110500.0,924.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,2692,2692,26,clase_4_digitos,no,Fabricación de productos de arcilla y cerámica refractaria o no refractaria.,42362623.0,,20445799.0,,10176535.0,142.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,2694,2694,26,clase_4_digitos,no,"Fabricación de cemento, cal y yeso.",1619993688.0,,626257688.0,,232485170.0,818.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,2695,2695,26,clase_4_digitos,no,"Fabricación de artículos de cemento, hormigón y yeso.",365222901.0,,83602408.0,,34335960.0,318.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,2699,2699,26,clase_4_digitos,no,Productos minerales no metálicos n.c.p.,164390566.0,,51849994.0,,23165050.0,296.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,27,27,27,division_2_digitos,si,Industrias Metálicas Básicas.,3209748046.0,,1628884629.0,,232208257.0,1162.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,270,270,27,grupo_3_digitos,no,"Industrias básicas de hierro, acero y metales no ferrosos.",3209748046.0,,1628884629.0,,232208257.0,1162.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,2700,2700,27,clase_4_digitos,no,"Industria básica de hierro, acero y metales no ferrosos.",3209748046.0,,1628884629.0,,232208257.0,1162.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,28,28,28,division_2_digitos,si,"Fabricación De Productos Metálicos, Maquinarias Y Equipos.",3733528160.0,,1293571221.0,,457647319.0,4085.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,281,281,28,grupo_3_digitos,no,"Fabricación de productos metálicos, excepto maquinarias y equipo.",2212034253.0,,697804066.0,,264048736.0,2273.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,2811,2811,28,clase_4_digitos,no,Fabricación de productos metálicos estructurales (herrería de obra).,2039178922.0,,637793556.0,,227144692.0,2016.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,2812,2812,28,clase_4_digitos,no,Fabricación de recipientes de metal.,172855331.0,,60010510.0,,36904044.0,257.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,289,289,28,grupo_3_digitos,no,Fabricación de otros productos de metal.,1521493907.0,,595767155.0,,193598583.0,1812.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,2890,2890,28,clase_4_digitos,no,Otros productos de metal.,1521493907.0,,595767155.0,,193598583.0,1812.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,29,29,29,division_2_digitos,si,Construcción De Maquinaria Exceptuando La Maquinaria Eléctrica.,1251105860.0,,568426723.0,,242357599.0,1628.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,291,291,29,grupo_3_digitos,no,"Fabricación de maquinaria de uso general: motores, turbinas.",455401654.0,,227271731.0,,135917996.0,712.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,2910,2910,29,clase_4_digitos,no,Maquinaria de uso general.,455401654.0,,227271731.0,,135917996.0,712.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,292,292,29,grupo_3_digitos,no,"Fabricación de maquinaria de uso especial (para el agro, la minería y la construcción).",506261768.0,,198682323.0,,57247752.0,549.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,2920,2920,29,clase_4_digitos,no,Maquinaria de uso especial.,506261768.0,,198682323.0,,57247752.0,549.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,293,293,29,grupo_3_digitos,no,Fabricación de electrodomésticos.,289442438.0,,142472669.0,,49191851.0,367.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,2930,2930,29,clase_4_digitos,no,Electrodomésticos.,289442438.0,,142472669.0,,49191851.0,367.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,30,30,30,division_2_digitos,si,"Fabricación De Maquinaria De Oficina, Contabilidad E Informática.",514830269.0,,89441413.0,,63580345.0,161.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,300,300,30,grupo_3_digitos,no,"Fabricación de maquinaria de oficina, contabilidad e informática.",514830269.0,,89441413.0,,63580345.0,161.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,3000,3000,30,clase_4_digitos,no,"Maquinaria de oficina, contabilidad e informática.",514830269.0,,89441413.0,,63580345.0,161.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,31,31,31,division_2_digitos,si,Fabricación De Maquinaria Y Aparatos Eléctricos N.C.P.,1169195473.0,,454325157.0,,196909298.0,1171.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,310,310,31,grupo_3_digitos,no,"Fabricación de motores, generadores, transformadores eléctricos, cargadores de baterías, etc.",1169195473.0,,454325157.0,,196909298.0,1171.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,3100,3100,31,clase_4_digitos,no,Maquinaria y aparatos eléctricos n.c.p.,1169195473.0,,454325157.0,,196909298.0,1171.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,32,32,32,division_2_digitos,si,"Fabricación De Equipos Y Aparatos De Radio, Televisión Y Comunicación.",15797191.0,,6578276.0,,4277879.0,71.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,320,320,32,grupo_3_digitos,no,"Fabricación de equipos y aparatos de radio, televisión y comunicación y sus componentes electrónicos.",15797191.0,,6578276.0,,4277879.0,71.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,3200,3200,32,clase_4_digitos,no,"Equipos y aparatos de radio, televisión y comunicación.",15797191.0,,6578276.0,,4277879.0,71.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,33,33,33,division_2_digitos,si,"Fabricación De Instrumentos Médicos, Ópticos Y De Precisión.",973207853.0,,434742142.0,,191024057.0,1487.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,330,330,33,grupo_3_digitos,no,"Fabricación de aparatos e instrumentos médicos, aparatos para medir, verificar, ensayar, navegar y otros fines.",973207853.0,,434742142.0,,191024057.0,1487.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,3300,3300,33,clase_4_digitos,no,"Fabricación de aparatos e instrumentos médicos, aparatos para medir, verificar, ensayar, navegar y otros fines.",973207853.0,,434742142.0,,191024057.0,1487.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,34,34,34,division_2_digitos,si,"Fabricación De Vehículos Automotores, Remolques Y Semirremolques.",2343301035.0,,629559618.0,,185103775.0,1256.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,340,340,34,grupo_3_digitos,no,"Fabricación de vehículos automotores, carrocerías, cúpulas, repuestos y sus motores.",2343301035.0,,629559618.0,,185103775.0,1256.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,3400,3400,34,clase_4_digitos,no,Automotores y repuestos.,2343301035.0,,629559618.0,,185103775.0,1256.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,35,35,35,division_2_digitos,si,Fabricación De Otros Tipos De Equipo De Transporte.,1345664294.0,,473543637.0,,177041039.0,1088.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,351,351,35,grupo_3_digitos,no,Construcción y reparación de buques y otras embarcaciones.,381663996.0,,176269084.0,,85060883.0,490.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,3510,3510,35,clase_4_digitos,no,Construcción y reparación de buques.,381663996.0,,176269084.0,,85060883.0,490.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,353,353,35,grupo_3_digitos,no,Fabricación de aeronaves y naves espaciales,3712389.0,,1399577.0,,368897.0,5.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,3530,3530,35,clase_4_digitos,no,Fabricación de aeronaves y naves espaciales.,3712389.0,,1399577.0,,368897.0,5.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,359,359,35,grupo_3_digitos,no,"Fabricación de motocicletas, bicicletas, sillones de ruedas y otro tipo de transporte n.c.p.",960287909.0,,295874976.0,,91611259.0,593.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,3590,3590,35,clase_4_digitos,no,Otro equipo de transporte n.c.p.,960287909.0,,295874976.0,,91611259.0,593.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,36,36,36,division_2_digitos,si,Fabricación De Muebles; Industrias Manufactureras N.C.P.,1781756856.0,,494188627.0,,244067303.0,2508.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,361,361,36,grupo_3_digitos,no,Fabricación de muebles de todo tipo y de colchones de cualquier  material.,1487592162.0,,363513552.0,,179368770.0,1721.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,3610,3610,36,clase_4_digitos,no,Muebles y colchones.,1487592162.0,,363513552.0,,179368770.0,1721.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,369,369,36,grupo_3_digitos,no,Industrias manufactureras n.c.p.,294164694.0,,130675075.0,,64698533.0,787.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,3691,3691,36,clase_4_digitos,no,Joyas y artículos conexos.,47559577.0,,20376051.0,,13443946.0,80.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,3699,3699,36,clase_4_digitos,no,Otras industrias manufactureras n.c.p.,246605117.0,,110299024.0,,51254587.0,707.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,37,37,37,division_2_digitos,si,Reciclaje,57211380.0,,14497016.0,,9668639.0,123.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,370,370,37,grupo_3_digitos,no,Reciclaje de desperdicios y desechos metálicos y no metálicos.,57211380.0,,14497016.0,,9668639.0,123.0
2005,C,D,Rev.3,2,EAE_C1_2005.xls,3700,3700,37,clase_4_digitos,no,Reciclaje de desperdicios y desechos metálicos y no metálicos.,57211380.0,,14497016.0,,9668639.0,123.0
2006,C,D,Rev.3,3,EAE_C1-F_2006.xls,1511,1511,15,clase_4_digitos,si,Matanza de ganado y aves. Preparación de carnes.,36453987270.0,,5202865379.0,,2096545903.9999998,11974.0
2006,C,D,Rev.3,3,EAE_C1-F_2006.xls,1512,1512,15,clase_4_digitos,si,Elaboración y conservación de pescado.,3478177173.81818,,1141983951.2727268,,408325745.45454514,3571.636363636362
2006,C,D,Rev.3,3,EAE_C1-F_2006.xls,1513,1513,15,clase_4_digitos,si,"Elaboración y conservación de frutas, legumbres y hortalizas.",913124242.0000001,,278547782.0,,124002919.99999997,1073.0
2006,C,D,Rev.3,3,EAE_C1-F_2006.xls,1514,1514,15,clase_4_digitos,si,Elaboración de aceites y grasas vegetales y animales.,1006078916.0,,185678767.0,,76579474.0,291.0
2006,C,D,Rev.3,3,EAE_C1-F_2006.xls,1520,1520,15,clase_4_digitos,si,Elaboración de productos lácteos.,12018793737.999998,,2177780856.0,,1090602109.0,4064.0
2006,C,D,Rev.3,3,EAE_C1-F_2006.xls,1531,1531,15,clase_4_digitos,si,Molinos harineros.,2278262115.9999995,,328742963.0,,178317550.0,914.0
2006,C,D,Rev.3,3,EAE_C1-F_2006.xls,1533,1533,15,clase_4_digitos,si,Elaboración de alimentos preparados para animales.,236581973.0,,76724945.0,,28797673.0,186.0
2006,C,D,Rev.3,3,EAE_C1-F_2006.xls,1534,1534,15,clase_4_digitos,si,Molinos arroceros.,6702791193.000001,,1431090419.0,,452824524.0,2171.0
2006,C,D,Rev.3,3,EAE_C1-F_2006.xls,1541,1541,15,clase_4_digitos,si,Elaboración de productos de panadería.,1613915919.0,,625065210.0,,284067442.00000006,2614.0
2006,C,D,Rev.3,3,EAE_C1-F_2006.xls,1542,1542,15,clase_4_digitos,si,Elaboración de azúcar.,1087736144.0,,274318511.0,,140939427.0,717.0
2006,C,D,Rev.3,3,EAE_C1-F_2006.xls,1543,1543,15,clase_4_digitos,si,"Elaboración de cacao, chocolate y productos de chocolate, caramelos. Frutas y cáscaras abrillantadas.",260800485.0,,78303503.0,,34587733.0,293.0
2006,C,D,Rev.3,3,EAE_C1-F_2006.xls,1544,1544,15,clase_4_digitos,si,Fideerías y fabricación de pastas.,458198136.99999994,,175197002.0,,94885553.99999999,621.0
2006,C,D,Rev.3,3,EAE_C1-F_2006.xls,1549,1549,15,clase_4_digitos,si,Elaboración de otros productos alimenticios n.c.p. También incluye molinos yerbateros.,6521937046.0,,4597701806.000001,,158508763.0,604.0
2006,C,D,Rev.3,3,EAE_C1-F_2006.xls,1551,1551,15,clase_4_digitos,si,"Destilación, rectificación y mezcla de bebidas espirituosas. Producción de alcohol etílico.",239036148.5774648,,139436306.78873238,,48764648.774647884,92.53521126760563
2006,C,D,Rev.3,3,EAE_C1-F_2006.xls,1552,1552,15,clase_4_digitos,si,Elaboración de vinos.,367940918.0,,108731420.0,,27025287.0,211.0
2006,C,D,Rev.3,3,EAE_C1-F_2006.xls,1553,1553,15,clase_4_digitos,si,Cervecerías y fabricación de maltas.,4355015450.0,,2132869691.0,,321080022.0,672.0
2006,C,D,Rev.3,3,EAE_C1-F_2006.xls,1554,1554,15,clase_4_digitos,si,Elaboración de bebidas sin alcohol.,2925412549.0,,1237087033.0,,372402845.0,885.0
2006,C,D,Rev.3,3,EAE_C1-F_2006.xls,1600,1600,16,clase_4_digitos,si,Industria del tabaco.,4679496395.0,,3477593189.0,,375616811.0,609.0
2006,C,D,Rev.3,3,EAE_C1-F_2006.xls,1711,1711,17,clase_4_digitos,si,Hilandería y tejeduría.,1332842442.75,,377766157.5,,273390742.125,1891.125
2006,C,D,Rev.3,3,EAE_C1-F_2006.xls,1712,1712,17,clase_4_digitos,si,Acabado de productos textiles.,30135458.0,,6372817.0,,4581339.0,33.0
